2020-04-30 16:11:01,255 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588277514115, 'message': {'mid': 'm_0F9YQYjIu40s106-i-uB1AmsarLrTO26DBeTLexI3u1410XQTg3i4wFg3jDDpNHmugnUqmY772qxgugM1hmnQw', 'is_echo': True, 'text': "Hey. What's your mood like at the moment?", 'app_id': 830805660775187}}
2020-04-30 16:11:05,105 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588277518148, 'message': {'mid': 'm_Hzc77hMZR6NRsJ2Z86QvpAmsarLrTO26DBeTLexI3u2HviGY4gS8aXgz0UqEN-nrZHbUqFExzmf4d9IZXJVS4g', 'is_echo': True, 'text': 'Why are you happy?', 'app_id': 830805660775187}}
2020-04-30 16:11:14,721 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588277526799, 'message': {'mid': 'm_pdALxwx52ztWGnUOFUOF0AmsarLrTO26DBeTLexI3u3FQfB-mB6iTCQAKtphQkHfFZBy6emCSsz7LKbFHLK3mA', 'is_echo': True, 'text': 'That is great', 'app_id': 830805660775187}}
2020-04-30 16:11:15,330 [WARNI]  Received a message from facebook that we can not handle. Message: {'sender': {'id': '102528498120245'}, 'recipient': {'id': '4357184320965796'}, 'timestamp': 1588277527570, 'message': {'mid': 'm_AEKIBuDqEBLCs24tpmUQyAmsarLrTO26DBeTLexI3u1sUYheCNXG8MUYX9OZWqusyMO5rXrzhaL1SGQsRdQ3mQ', 'is_echo': True, 'text': 'This conversation seems like it\'s \'happiness\'.\nThis reminds me of the passage from The Goldfinch by Donna Tartt, which goes: "I had the epiphany that laughter was light, and light was laughter, and that this was the secret of the universe."', 'app_id': 830805660775187, 'attachments': [{'title': '', 'url': None, 'type': 'template', 'payload': {'template_type': 'button', 'buttons': [{'type': 'postback', 'title': 'Yes', 'payload': '/happiness'}, {'type': 'postback', 'title': 'No', 'payload': '/out_of_scope'}]}}]}}
2020-05-03 23:29:42,301 [INFO ]  Starting Rasa server on http://localhost:5005
2020-05-03 23:29:43,457 [INFO ]  Using /var/folders/93/rn8zmqzs65l8sp2bzxb9073c0000gn/T/tfhub_modules to cache modules.
2020-05-03 23:29:43,469 [INFO ]  Downloading TF-Hub Module 'http://models.poly-ai.com/convert/v1/model.tar.gz'.
2020-05-03 23:30:01,752 [INFO ]  Downloading http://models.poly-ai.com/convert/v1/model.tar.gz: 32.35MB
2020-05-03 23:30:19,965 [INFO ]  Downloading http://models.poly-ai.com/convert/v1/model.tar.gz: 62.35MB
2020-05-03 23:30:38,488 [INFO ]  Downloading http://models.poly-ai.com/convert/v1/model.tar.gz: 88.59MB
2020-05-03 23:30:56,926 [INFO ]  Downloading http://models.poly-ai.com/convert/v1/model.tar.gz: 118.59MB
